ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1998-07-01,158782.5717099871,142686.22491707644,178985.72802424108,158782.5717099871,158782.5717099871,1039.874690262282,1039.874690262282,1039.874690262282,1039.874690262282,1039.874690262282,1039.874690262282,0.0,0.0,0.0,159822.44640024938
1998-10-01,160469.6127688798,144138.40524033798,180801.9880097351,160469.6127688798,160469.6127688798,2494.8880845651915,2494.8880845651915,2494.8880845651915,2494.8880845651915,2494.8880845651915,2494.8880845651915,0.0,0.0,0.0,162964.500853445
1999-01-01,162156.6538277725,143052.63724249214,182157.01029419148,162156.6538277725,162156.6538277725,1022.567330308444,1022.567330308444,1022.567330308444,1022.567330308444,1022.567330308444,1022.567330308444,0.0,0.0,0.0,163179.22115808094
1999-04-01,163807.02008103713,146684.7132256907,184845.74333504116,163807.02008103713,163807.02008103713,2464.4124082534713,2464.4124082534713,2464.4124082534713,2464.4124082534713,2464.4124082534713,2464.4124082534713,0.0,0.0,0.0,166271.4324892906
1999-07-01,165475.72373711577,146852.61186997022,185194.38931518787,165475.72373711577,165475.72373711577,1497.951321118422,1497.951321118422,1497.951321118422,1497.951321118422,1497.951321118422,1497.951321118422,0.0,0.0,0.0,166973.6750582342
1999-10-01,167162.76479600847,150024.45802327036,188873.03489147295,167162.76479600847,167162.76479600847,2033.7413441747667,2033.7413441747667,2033.7413441747667,2033.7413441747667,2033.7413441747667,2033.7413441747667,0.0,0.0,0.0,169196.50614018325
2000-01-01,168849.80585190534,149810.21494162633,187712.5538931708,168849.80585190534,168849.80585190534,154.16566271606644,154.16566271606644,154.16566271606644,154.16566271606644,154.16566271606644,154.16566271606644,0.0,0.0,0.0,169003.9715146214
2000-04-01,170518.50950502075,150268.40078812343,189746.77562014313,170518.50950502075,170518.50950502075,426.1587634560601,426.1587634560601,426.1587634560601,426.1587634560601,426.1587634560601,426.1587634560601,0.0,0.0,0.0,170944.66826847682
2000-07-01,172187.21315813615,152208.22147768358,191634.18582369704,172187.21315813615,172187.21315813615,134.00588321267506,134.00588321267506,134.00588321267506,134.00588321267506,134.00588321267506,134.00588321267506,0.0,0.0,0.0,172321.2190413488
2000-10-01,173874.25421403302,157805.3508783102,195850.14294419278,173874.25421403302,173874.25421403302,3407.6351032223283,3407.6351032223283,3407.6351032223283,3407.6351032223283,3407.6351032223283,3407.6351032223283,0.0,0.0,0.0,177281.88931725535
2001-01-01,175561.29526992992,158441.0062762961,195959.43522910035,175561.29526992992,175561.29526992992,2739.1567808454647,2739.1567808454647,2739.1567808454647,2739.1567808454647,2739.1567808454647,2739.1567808454647,0.0,0.0,0.0,178300.45205077538
2001-04-01,177211.66152026388,160710.12967466135,197749.85307446102,177211.66152026388,177211.66152026388,1118.871316201096,1118.871316201096,1118.871316201096,1118.871316201096,1118.871316201096,1118.871316201096,0.0,0.0,0.0,178330.53283646496
2001-07-01,178880.36517337922,160063.63468754952,197792.15117654973,178880.36517337922,178880.36517337922,585.0853769142996,585.0853769142996,585.0853769142996,585.0853769142996,585.0853769142996,585.0853769142996,0.0,0.0,0.0,179465.45055029352
2001-10-01,180567.40627244738,164320.8500354087,202600.14203198787,180567.40627244738,180567.40627244738,2952.9867081615066,2952.9867081615066,2952.9867081615066,2952.9867081615066,2952.9867081615066,2952.9867081615066,0.0,0.0,0.0,183520.39298060889
2002-01-01,182254.44737151553,164581.80008626333,203782.89562653072,182254.44737151553,182254.44737151553,1884.554874996154,1884.554874996154,1884.554874996154,1884.554874996154,1884.554874996154,1884.554874996154,0.0,0.0,0.0,184139.0022465117
2002-04-01,183904.81366408215,165643.16248756446,204271.59432633294,183904.81366408215,183904.81366408215,1798.5492753754631,1798.5492753754631,1798.5492753754631,1798.5492753754631,1798.5492753754631,1798.5492753754631,0.0,0.0,0.0,185703.3629394576
2002-07-01,185573.51735989953,168146.5230320251,207079.3447545405,185573.51735989953,185573.51735989953,1039.8746902624782,1039.8746902624782,1039.8746902624782,1039.8746902624782,1039.8746902624782,1039.8746902624782,0.0,0.0,0.0,186613.39205016202
2002-10-01,187260.55845896766,170180.48119706492,207908.6809963618,187260.55845896766,187260.55845896766,2494.888084566852,2494.888084566852,2494.888084566852,2494.888084566852,2494.888084566852,2494.888084566852,0.0,0.0,0.0,189755.44654353452
2003-01-01,188947.59955803584,169957.59572218213,208587.11747300037,188947.59955803584,188947.59955803584,1022.5673303031305,1022.5673303031305,1022.5673303031305,1022.5673303031305,1022.5673303031305,1022.5673303031305,0.0,0.0,0.0,189970.16688833898
2003-04-01,190597.96583457084,174952.56205942758,211615.71318077302,190597.96583457084,190597.96583457084,2464.412408250447,2464.412408250447,2464.412408250447,2464.412408250447,2464.412408250447,2464.412408250447,0.0,0.0,0.0,193062.3782428213
2003-07-01,192266.66951417856,176112.86037115127,212356.15768031683,192266.66951417856,192266.66951417856,1497.9513211214298,1497.9513211214298,1497.9513211214298,1497.9513211214298,1497.9513211214298,1497.9513211214298,0.0,0.0,0.0,193764.62083529998
2003-10-01,193953.71059685881,177891.43197655526,215689.32401218923,193953.71059685881,193953.71059685881,2033.7413441778144,2033.7413441778144,2033.7413441778144,2033.7413441778144,2033.7413441778144,2033.7413441778144,0.0,0.0,0.0,195987.45194103662
2004-01-01,195640.75167953913,177016.0779138919,215642.40869087068,195640.75167953913,195640.75167953913,154.16566272252868,154.16566272252868,154.16566272252868,154.16566272252868,154.16566272252868,154.16566272252868,0.0,0.0,0.0,195794.91734226164
2004-04-01,197309.45535914678,178514.159605286,215971.8110013807,197309.45535914678,197309.45535914678,426.15876345062844,426.15876345062844,426.15876345062844,426.15876345062844,426.15876345062844,426.15876345062844,0.0,0.0,0.0,197735.6141225974
2004-07-01,198978.15903875447,180026.90175771565,218542.45954997806,198978.15903875447,198978.15903875447,134.00588321005156,134.00588321005156,134.00588321005156,134.00588321005156,134.00588321005156,134.00588321005156,0.0,0.0,0.0,199112.16492196452
2004-10-01,200665.20012143473,185631.02006678708,223416.96985075495,200665.20012143473,200665.20012143473,3407.635103224712,3407.635103224712,3407.635103224712,3407.635103224712,3407.635103224712,3407.635103224712,0.0,0.0,0.0,204072.83522465944
2005-01-01,202350.49058927674,185870.34874466117,223555.0697821637,202350.49058927674,202350.49058927674,2739.156780840924,2739.156780840924,2739.156780840924,2739.156780840924,2739.156780840924,2739.156780840924,0.0,0.0,0.0,205089.64737011766
2005-04-01,203999.14430781777,186229.47401438287,224523.7773900505,203999.14430781777,203999.14430781777,1118.8713161979886,1118.8713161979886,1118.8713161979886,1118.8713161979886,1118.8713161979886,1118.8713161979886,0.0,0.0,0.0,205118.01562401577
2005-07-01,205666.1164010093,186957.9826020838,224450.23192899404,205666.1164010093,205666.1164010093,585.0853769161179,585.0853769161179,585.0853769161179,585.0853769161179,585.0853769161179,585.0853769161179,0.0,0.0,0.0,206251.2017779254
2005-10-01,207351.40686885125,189782.02693072424,228832.79560085724,207351.40686885125,207351.40686885125,2952.9867081641187,2952.9867081641187,2952.9867081641187,2952.9867081641187,2952.9867081641187,2952.9867081641187,0.0,0.0,0.0,210304.39357701538
2006-01-01,209036.69733669327,191701.4562222184,230602.3934183598,209036.69733669327,209036.69733669327,1884.5548750008022,1884.5548750008022,1884.5548750008022,1884.5548750008022,1884.5548750008022,1884.5548750008022,0.0,0.0,0.0,210921.25221169408
2006-04-01,210685.35105523432,194134.71140301743,230330.8496248413,210685.35105523432,210685.35105523432,1798.5492753766127,1798.5492753766127,1798.5492753766127,1798.5492753766127,1798.5492753766127,1798.5492753766127,0.0,0.0,0.0,212483.90033061092
2006-07-01,212155.33818134846,193330.2135260615,232028.2121330915,212155.33818134846,212155.33818134846,1039.874690263641,1039.874690263641,1039.874690263641,1039.874690263641,1039.874690263641,1039.874690263641,0.0,0.0,0.0,213195.2128716121
2006-10-01,213641.47901214522,196852.0625375832,234673.1260103637,213641.47901214522,213641.47901214522,2494.888084565297,2494.888084565297,2494.888084565297,2494.888084565297,2494.888084565297,2494.888084565297,0.0,0.0,0.0,216136.3670967105
2007-01-01,215127.61984294196,196342.235589012,234669.61520341548,215127.61984294196,215127.61984294196,1022.5673303082543,1022.5673303082543,1022.5673303082543,1022.5673303082543,1022.5673303082543,1022.5673303082543,0.0,0.0,0.0,216150.18717325022
2007-04-01,216581.4532643736,199069.69653503093,238406.7703176564,216581.4532643736,216581.4532643736,2464.412408253162,2464.412408253162,2464.412408253162,2464.412408253162,2464.412408253162,2464.412408253162,0.0,0.0,0.0,219045.86567262674
2007-07-01,218051.44039048775,199760.17776589442,237990.17948602804,218051.44039048775,218051.44039048775,1497.9513211233361,1497.9513211233361,1497.9513211233361,1497.9513211233361,1497.9513211233361,1497.9513211233361,0.0,0.0,0.0,219549.3917116111
2007-10-01,219537.58122128452,202221.5518263724,241087.47616910457,219537.58122128452,219537.58122128452,2033.7413441765318,2033.7413441765318,2033.7413441765318,2033.7413441765318,2033.7413441765318,2033.7413441765318,0.0,0.0,0.0,221571.32256546104
2008-01-01,221023.72205208126,202072.0845747451,239646.84203932222,221023.72205208126,221023.72205208126,154.1656627187856,154.1656627187856,154.1656627187856,154.1656627187856,154.1656627187856,154.1656627187856,0.0,0.0,0.0,221177.88771480005
2008-04-01,222493.70923755082,203634.38117040443,242391.14124332304,222493.70923755082,222493.70923755082,426.15876345540966,426.15876345540966,426.15876345540966,426.15876345540966,426.15876345540966,426.15876345540966,0.0,0.0,0.0,222919.86800100622
2008-07-01,223963.69642302036,206774.63662881634,244136.84707889296,223963.69642302036,223963.69642302036,134.00588320941273,134.00588320941273,134.00588320941273,134.00588320941273,134.00588320941273,134.00588320941273,0.0,0.0,0.0,224097.70230622977
2008-10-01,225449.83731382477,209170.42659379856,247703.8902527296,225449.83731382477,225449.83731382477,3407.635103225078,3407.635103225078,3407.635103225078,3407.635103225078,3407.635103225078,3407.635103225078,0.0,0.0,0.0,228857.47241704984
2009-01-01,226935.97820462912,210726.23850057987,248127.23432793393,226935.97820462912,226935.97820462912,2739.1567808463024,2739.1567808463024,2739.1567808463024,2739.1567808463024,2739.1567808463024,2739.1567808463024,0.0,0.0,0.0,229675.13498547542
2009-04-01,228389.81168476384,209991.89913285815,248967.2344345691,228389.81168476384,228389.81168476384,1118.8713162014105,1118.8713162014105,1118.8713162014105,1118.8713162014105,1118.8713162014105,1118.8713162014105,0.0,0.0,0.0,229508.68300096525
2009-07-01,229859.79887023338,211722.6478171623,249865.46223953972,229859.79887023338,229859.79887023338,585.0853769194467,585.0853769194467,585.0853769194467,585.0853769194467,585.0853769194467,585.0853769194467,0.0,0.0,0.0,230444.88424715283
2009-10-01,231345.93976103776,214460.37546239136,254222.04941735702,231345.93976103776,231345.93976103776,2952.986708162663,2952.986708162663,2952.986708162663,2952.986708162663,2952.986708162663,2952.986708162663,0.0,0.0,0.0,234298.92646920044
2010-01-01,232832.08065872526,214683.11000641822,253020.7350949437,232832.08065872526,232832.08065872526,1884.5548749980405,1884.5548749980405,1884.5548749980405,1884.5548749980405,1884.5548749980405,1884.5548749980405,0.0,0.0,0.0,234716.6355337233
2010-04-01,234285.91414559344,217857.94434054455,254755.46511157783,234285.91414559344,234285.91414559344,1798.5492753783094,1798.5492753783094,1798.5492753783094,1798.5492753783094,1798.5492753783094,1798.5492753783094,0.0,0.0,0.0,236084.46342097176
2010-07-01,235755.9013378713,218532.02847019758,256229.38749454267,235755.9013378713,235755.9013378713,1039.8746902590228,1039.8746902590228,1039.8746902590228,1039.8746902590228,1039.8746902590228,1039.8746902590228,0.0,0.0,0.0,236795.77602813032
2010-10-01,237242.0422355588,219417.61723708024,258563.11799605665,237242.0422355588,237242.0422355588,2494.8880845630756,2494.8880845630756,2494.8880845630756,2494.8880845630756,2494.8880845630756,2494.8880845630756,0.0,0.0,0.0,239736.93032012187
2011-01-01,238728.1831332463,220348.52627725175,258638.65928519127,238728.1831332463,238728.1831332463,1022.5673303050386,1022.5673303050386,1022.5673303050386,1022.5673303050386,1022.5673303050386,1022.5673303050386,0.0,0.0,0.0,239750.75046355132
2011-04-01,240182.01662011447,223375.40599174332,262281.0980153451,240182.01662011447,240182.01662011447,2464.412408250294,2464.412408250294,2464.412408250294,2464.412408250294,2464.412408250294,2464.412408250294,0.0,0.0,0.0,242646.42902836477
2011-07-01,242588.13878432935,224560.72611603592,263585.07579759526,242588.13878432935,242588.13878432935,1497.9513211223282,1497.9513211223282,1497.9513211223282,1497.9513211223282,1497.9513211223282,1497.9513211223282,0.0,0.0,0.0,244086.09010545167
2011-10-01,245020.70185144775,225876.9041391376,264739.0263057286,245020.70185144775,245020.70185144775,2033.741344177381,2033.741344177381,2033.741344177381,2033.741344177381,2033.741344177381,2033.741344177381,0.0,0.0,0.0,247054.44319562512
2012-01-01,247453.264918566,229066.15207062633,267470.16379475157,247453.264918566,247453.264918566,154.16566271843456,154.16566271843456,154.16566271843456,154.16566271843456,154.16566271843456,154.16566271843456,0.0,0.0,0.0,247607.43058128445
2012-04-01,249859.3870827809,229762.9146503851,268672.44923336105,249859.3870827809,249859.3870827809,426.15876345056193,426.15876345056193,426.15876345056193,426.15876345056193,426.15876345056193,426.15876345056193,0.0,0.0,0.0,250285.54584623146
2012-07-01,252265.50924699576,233883.69517999224,270773.3120160176,252265.50924699576,252265.50924699576,134.0058832085044,134.0058832085044,134.0058832085044,134.0058832085044,134.0058832085044,134.0058832085044,0.0,0.0,0.0,252399.51513020427
2012-10-01,254698.07231411414,239256.56219374636,277976.21491053596,254698.07231411414,254698.07231411414,3407.635103220294,3407.635103220294,3407.635103220294,3407.635103220294,3407.635103220294,3407.635103220294,0.0,0.0,0.0,258105.70741733443
2013-01-01,257130.6353812324,241389.94137436413,279803.8704124178,257130.6353812324,257130.6353812324,2739.1567808425852,2739.1567808425852,2739.1567808425852,2739.1567808425852,2739.1567808425852,2739.1567808425852,0.0,0.0,0.0,259869.79216207497
2013-04-01,260878.64347242846,243811.44276304563,281040.29825925716,260878.64347242846,260878.64347242846,1118.8713161988203,1118.8713161988203,1118.8713161988203,1118.8713161988203,1118.8713161988203,1118.8713161988203,0.0,0.0,0.0,261997.51478862728
2013-07-01,264668.29609797127,247100.16065120036,286306.8060348082,264668.29609797127,264668.29609797127,585.0853769141365,585.0853769141365,585.0853769141365,585.0853769141365,585.0853769141365,585.0853769141365,0.0,0.0,0.0,265253.3814748854
2013-10-01,268499.5932578605,252752.1433210978,289612.3625344929,268499.5932578605,268499.5932578605,2952.986708165326,2952.986708165326,2952.986708165326,2952.986708165326,2952.986708165326,2952.986708165326,0.0,0.0,0.0,271452.57996602583
2014-01-01,272330.89041774994,254287.37151172862,291868.4900266385,272330.89041774994,272330.89041774994,1884.5548749942059,1884.5548749942059,1884.5548749942059,1884.5548749942059,1884.5548749942059,1884.5548749942059,0.0,0.0,0.0,274215.44529274415
2014-04-01,276078.898508946,257747.81999603746,297072.28113367077,276078.898508946,276078.898508946,1798.5492753742703,1798.5492753742703,1798.5492753742703,1798.5492753742703,1798.5492753742703,1798.5492753742703,0.0,0.0,0.0,277877.4477843203
2014-07-01,279868.5511344888,261026.09193863496,299762.8202724242,279868.5511344888,279868.5511344888,1039.874690264032,1039.874690264032,1039.874690264032,1039.874690264032,1039.874690264032,1039.874690264032,0.0,0.0,0.0,280908.42582475283
2014-10-01,283699.848294378,267052.00184390246,302962.9707148831,283699.848294378,283699.848294378,2494.888084564734,2494.888084564734,2494.888084564734,2494.888084564734,2494.888084564734,2494.888084564734,0.0,0.0,0.0,286194.73637894273
2015-01-01,287531.14545426745,269778.98735707824,306617.86984621704,287531.14545426745,287531.14545426745,1022.5673303085272,1022.5673303085272,1022.5673303085272,1022.5673303085272,1022.5673303085272,1022.5673303085272,0.0,0.0,0.0,288553.712784576
2015-04-01,291279.15354546363,274710.61475400865,313607.26794240705,291279.15354546363,291279.15354546363,2464.412408252212,2464.412408252212,2464.412408252212,2464.412408252212,2464.412408252212,2464.412408252212,0.0,0.0,0.0,293743.5659537158
2015-07-01,295068.8061710063,277148.50169451017,316165.7166587244,295068.8061710063,295068.8061710063,1497.9513211216827,1497.9513211216827,1497.9513211216827,1497.9513211216827,1497.9513211216827,1497.9513211216827,0.0,0.0,0.0,296566.75749212794
2015-10-01,298900.10333089565,281559.77394207416,321614.83782386896,298900.10333089565,298900.10333089565,2033.7413441778435,2033.7413441778435,2033.7413441778435,2033.7413441778435,2033.7413441778435,2033.7413441778435,0.0,0.0,0.0,300933.8446750735
2016-01-01,302731.4004907851,283011.4061605539,321358.02683076885,302731.4004907851,302731.4004907851,154.16566271970723,154.16566271970723,154.16566271970723,154.16566271970723,154.16566271970723,154.16566271970723,0.0,0.0,0.0,302885.56615350477
2016-04-01,306521.05311632785,286706.7429392225,325607.5554508355,306521.05311632785,306521.05311632785,426.15876345572576,426.15876345572576,426.15876345572576,426.15876345572576,426.15876345572576,426.15876345572576,0.0,0.0,0.0,306947.2118797836
2016-07-01,310310.7057418705,290814.3255582029,329300.9017951105,310310.7057418705,310310.7057418705,134.00588321370648,134.00588321370648,134.00588321370648,134.00588321370648,134.00588321370648,134.00588321370648,0.0,0.0,0.0,310444.7116250842
2016-10-01,314142.00290175993,298502.5935148788,337070.7291433966,314142.00290175993,314142.00290175993,3407.635103223433,3407.635103223433,3407.635103223433,3407.635103223433,3407.635103223433,3407.635103223433,0.0,0.0,0.0,317549.63800498337
2017-01-01,317973.3000616492,302550.51503860054,340202.859501305,317973.3000616492,317973.3000616492,2739.15678084656,2739.15678084656,2739.15678084656,2739.15678084656,2739.15678084656,2739.15678084656,0.0,0.0,0.0,320712.4568424957
2017-04-01,321721.30815284536,303724.14838815265,340755.86311495275,321721.30815284536,321721.30815284536,1118.8713162014972,1118.8713162014972,1118.8713162014972,1118.8713162014972,1118.8713162014972,1118.8713162014972,0.0,0.0,0.0,322840.1794690469
2017-07-01,325510.960778388,307697.37898132636,346724.64258547674,325510.960778388,325510.960778388,585.0853769179894,585.0853769179894,585.0853769179894,585.0853769179894,585.0853769179894,585.0853769179894,0.0,0.0,0.0,326096.046155306
2017-10-01,329342.25793827744,313806.9789788701,351470.3396266481,329342.25793827744,329342.25793827744,2952.986708160792,2952.986708160792,2952.986708160792,2952.986708160792,2952.986708160792,2952.986708160792,0.0,0.0,0.0,332295.2446464382
2018-01-01,333173.5550981667,315609.1612740285,355055.6315913509,333173.5550981667,333173.5550981667,1884.5548749990326,1884.5548749990326,1884.5548749990326,1884.5548749990326,1884.5548749990326,1884.5548749990326,0.0,0.0,0.0,335058.10997316573
2018-04-01,336921.5631893629,319732.7461660828,356945.74246487353,336921.5631893629,336921.5631893629,1798.5492753768656,1798.5492753768656,1798.5492753768656,1798.5492753768656,1798.5492753768656,1798.5492753768656,0.0,0.0,0.0,338720.11246473977
2018-07-01,340711.21581490553,321008.1850647558,360621.92449823546,340711.21581490553,340711.21581490553,1039.8746902636826,1039.8746902636826,1039.8746902636826,1039.8746902636826,1039.8746902636826,1039.8746902636826,0.0,0.0,0.0,341751.09050516924
2018-10-01,344542.51297479495,327718.1461177196,367299.22789272276,344542.51297479495,344542.51297479495,2494.888084562884,2494.888084562884,2494.888084562884,2494.888084562884,2494.888084562884,2494.888084562884,0.0,0.0,0.0,347037.40105935786
2019-01-01,348373.8101346842,331589.5534144237,369299.88084809494,348373.8101346842,348373.8101346842,1022.5673303065649,1022.5673303065649,1022.5673303065649,1022.5673303065649,1022.5673303065649,1022.5673303065649,0.0,0.0,0.0,349396.3774649908
2019-04-01,352121.8182258804,336838.1842474368,374468.48601244914,352121.8182258804,352121.8182258804,2464.4124082547737,2464.4124082547737,2464.4124082547737,2464.4124082547737,2464.4124082547737,2464.4124082547737,0.0,0.0,0.0,354586.23063413514
2019-07-01,355911.47085142316,338782.79026920797,376654.00257232034,355911.47085142316,355911.47085142316,1497.9513211187063,1497.9513211187063,1497.9513211187063,1497.9513211187063,1497.9513211187063,1497.9513211187063,0.0,0.0,0.0,357409.42217254185
2019-10-01,359742.76801131247,343228.7359224111,381645.51613263745,359742.76801131247,359742.76801131247,2033.7413441760734,2033.7413441760734,2033.7413441760734,2033.7413441760734,2033.7413441760734,2033.7413441760734,0.0,0.0,0.0,361776.5093554885
2020-01-01,363574.06517120183,343891.2716708287,382101.302378599,363574.06517120183,363574.06517120183,154.16566271649316,154.16566271649316,154.16566271649316,154.16566271649316,154.16566271649316,154.16566271649316,0.0,0.0,0.0,363728.2308339183
2020-04-01,367363.71779674455,349609.60636618186,385366.0541002067,367363.71779674455,367363.71779674455,426.15876345536805,426.15876345536805,426.15876345536805,426.15876345536805,426.15876345536805,426.15876345536805,0.0,0.0,0.0,367789.8765601999
2020-07-01,371153.3704222873,352764.62136002537,389488.71703043004,371153.3704222873,371153.3704222873,134.00588321297784,134.00588321297784,134.00588321297784,134.00588321297784,134.00588321297784,134.00588321297784,0.0,0.0,0.0,371287.3763055003
2020-10-01,374984.6675821767,360006.5221489961,397548.2047821063,374984.6675821767,374984.6675821767,3407.6351032204566,3407.6351032204566,3407.6351032204566,3407.6351032204566,3407.6351032204566,3407.6351032204566,0.0,0.0,0.0,378392.30268539715
2021-01-01,378815.9647420661,362496.8005255986,400051.8785146016,378815.9647420661,378815.9647420661,2739.156780844046,2739.156780844046,2739.156780844046,2739.156780844046,2739.156780844046,2739.156780844046,0.0,0.0,0.0,381555.12152291014
2021-04-01,382563.9728332622,366053.7202085695,402428.7036920427,382563.9728332622,382563.9728332622,1118.8713161993028,1118.8713161993028,1118.8713161993028,1118.8713161993028,1118.8713161993028,1118.8713161993028,0.0,0.0,0.0,383682.8441494615
2021-07-01,386353.62545880495,366959.8012280392,407124.33520902984,386353.62545880495,386353.62545880495,585.0853769152445,585.0853769152445,585.0853769152445,585.0853769152445,585.0853769152445,585.0853769152445,0.0,0.0,0.0,386938.7108357202
2021-10-01,390184.9226186942,373422.18246292876,412339.22817044647,390184.9226186942,390184.9226186942,2952.9867081608645,2952.9867081608645,2952.9867081608645,2952.9867081608645,2952.9867081608645,2952.9867081608645,0.0,0.0,0.0,393137.90932685504
2022-01-01,394016.2197785836,376890.6979053433,415540.4421514863,394016.2197785836,394016.2197785836,1884.5548749923482,1884.5548749923482,1884.5548749923482,1884.5548749923482,1884.5548749923482,1884.5548749923482,0.0,0.0,0.0,395900.77465357597
2022-04-01,397764.2278697797,380853.3792939007,419542.2032477171,397764.2278697797,397764.2278697797,1798.5492753782746,1798.5492753782746,1798.5492753782746,1798.5492753782746,1798.5492753782746,1798.5492753782746,0.0,0.0,0.0,399562.777145158
2022-07-01,401553.88049532246,383039.0358131979,421485.6660945921,401553.88049532246,401553.88049532246,1039.8746902641867,1039.8746902641867,1039.8746902641867,1039.8746902641867,1039.8746902641867,1039.8746902641867,0.0,0.0,0.0,402593.75518558663
2022-10-01,405385.1776552117,388177.9977051188,426217.4650224431,405385.1776552117,405385.1776552117,2494.888084566674,2494.888084566674,2494.888084566674,2494.888084566674,2494.888084566674,2494.888084566674,0.0,0.0,0.0,407880.0657397784
2023-01-01,409216.47481510113,391786.4262041129,430303.0942198338,409216.47481510113,409216.47481510113,1022.5673303010692,1022.5673303010692,1022.5673303010692,1022.5673303010692,1022.5673303010692,1022.5673303010692,0.0,0.0,0.0,410239.04214540217
2023-04-01,412964.4829062972,396296.48713985336,435509.8192013891,412964.4829062972,412964.4829062972,2464.412408251307,2464.412408251307,2464.412408251307,2464.412408251307,2464.412408251307,2464.412408251307,0.0,0.0,0.0,415428.8953145485
2023-07-01,416754.13553184,398647.5023042035,438070.05428032123,416754.13553184,416754.13553184,1497.951321122082,1497.951321122082,1497.951321122082,1497.951321122082,1497.951321122082,1497.951321122082,0.0,0.0,0.0,418252.08685296203
2023-09-30,420543.78815738263,401548.94309549156,439411.5925491757,420543.78815738263,420543.78815738263,166.79282240550248,166.79282240550248,166.79282240550248,166.79282240550248,166.79282240550248,166.79282240550248,0.0,0.0,0.0,420710.58097978815
2023-12-31,424375.0853172721,402152.1926390254,441103.8860253383,424375.0853172721,424393.85889062926,-3363.815997408085,-3363.815997408085,-3363.815997408085,-3363.815997408085,-3363.815997408085,-3363.815997408085,0.0,0.0,0.0,421011.26931986405
2024-03-31,428164.7379428148,412555.72192998644,452098.4510435579,428100.2697726493,428236.64890798705,3115.7058578750666,3115.7058578750666,3115.7058578750666,3115.7058578750666,3115.7058578750666,3115.7058578750666,0.0,0.0,0.0,431280.4438006899
2024-06-30,431954.3905683575,414521.09525662556,453767.22918027965,431814.02236830007,432100.1182270553,1958.8825390531208,1958.8825390531208,1958.8825390531208,1958.8825390531208,1958.8825390531208,1958.8825390531208,0.0,0.0,0.0,433913.2731074106
2024-09-30,435785.6877282468,418101.5250951675,455275.54890945717,435518.2030267385,436036.0238369456,1569.9510332543202,1569.9510332543202,1569.9510332543202,1569.9510332543202,1569.9510332543202,1569.9510332543202,0.0,0.0,0.0,437355.6387615011
2024-12-31,439616.98488813627,420927.8407595703,457835.2646752195,439223.3223972697,439988.3380363359,-719.6682141143215,-719.6682141143215,-719.6682141143215,-719.6682141143215,-719.6682141143215,-719.6682141143215,0.0,0.0,0.0,438897.31667402195
2025-03-31,443364.99297933234,427391.2157971643,465485.6906194323,442848.46883507323,443863.72377065924,3751.7011787981487,3751.7011787981487,3751.7011787981487,3751.7011787981487,3751.7011787981487,3751.7011787981487,0.0,0.0,0.0,447116.6941581305
2025-06-30,447154.645604875,430049.7710411825,468407.85218719277,446481.7008888284,447870.74575891084,2422.2258402409648,2422.2258402409648,2422.2258402409648,2422.2258402409648,2422.2258402409648,2422.2258402409648,0.0,0.0,0.0,449576.87144511595
2025-09-30,450985.94276476436,433382.3970980412,470903.664587049,450156.22611531813,451920.2491655894,1103.9237599007704,1103.9237599007704,1103.9237599007704,1103.9237599007704,1103.9237599007704,1103.9237599007704,0.0,0.0,0.0,452089.86652466515
2025-12-31,454817.2399246539,433866.9870500962,471895.0758597416,453798.9050143926,455924.1302149995,-1597.9433181607317,-1597.9433181607317,-1597.9433181607317,-1597.9433181607317,-1597.9433181607317,-1597.9433181607317,0.0,0.0,0.0,453219.2966064932
2026-03-31,458565.24801584997,443633.20171073877,481107.91567299014,457344.57270863873,459867.98601800774,4371.697328575297,4371.697328575297,4371.697328575297,4371.697328575297,4371.697328575297,4371.697328575297,0.0,0.0,0.0,462936.9453444253
2026-06-30,462354.9006413926,446014.9221938866,484088.4589528034,460943.65693973855,463892.7382782464,2887.529424947517,2887.529424947517,2887.529424947517,2887.529424947517,2887.529424947517,2887.529424947517,0.0,0.0,0.0,465242.43006634014
2026-09-30,466186.19780128193,447995.9661846518,486709.65597652114,464584.4685435805,467939.6703943853,636.0678200515418,636.0678200515418,636.0678200515418,636.0678200515418,636.0678200515418,636.0678200515418,0.0,0.0,0.0,466822.2656213335
2026-12-31,470017.4949611714,448001.23434768326,488852.40551545314,468215.539430629,472023.0368538141,-2479.660940533074,-2479.660940533074,-2479.660940533074,-2479.660940533074,-2479.660940533074,-2479.660940533074,0.0,0.0,0.0,467537.8340206383
2027-03-31,473765.5030523675,460173.4533226999,498413.34822191496,471784.87375511834,476030.58786816394,4975.021613574859,4975.021613574859,4975.021613574859,4975.021613574859,4975.021613574859,4975.021613574859,0.0,0.0,0.0,478740.52466594236
2027-06-30,477555.15567791014,460768.80410495895,499481.9838088578,475353.99287404766,480089.66906227154,3354.3326968496617,3354.3326968496617,3354.3326968496617,3354.3326968496617,3354.3326968496617,3354.3326968496617,0.0,0.0,0.0,480909.4883747598
