ds,y
11/15/2013,428.24
11/16/2013,433.53
11/17/2013,463.0
11/18/2013,583.16
11/19/2013,559.99
11/20/2013,595.0
11/21/2013,694.95
11/22/2013,761.0
11/23/2013,837.99
11/24/2013,833.16
11/25/2013,814.0
11/26/2013,844.9
11/27/2013,961.0
11/28/2013,1009.0
11/29/2013,1083.9
11/30/2013,1119.96
12/1/2013,970.0
12/2/2013,992.27
12/3/2013,1060.0
12/4/2013,1151.0
12/5/2013,1028.34
12/6/2013,894.0
12/7/2013,727.29
12/8/2013,722.99
12/9/2013,871.0
12/10/2013,936.98
12/11/2013,886.2
12/12/2013,845.75
12/13/2013,874.0
12/14/2013,864.7
12/15/2013,848.17
12/16/2013,709.0
12/17/2013,702.05
12/18/2013,576.16
12/19/2013,653.0
12/20/2013,660.0
12/21/2013,612.5
12/22/2013,637.0
12/23/2013,639.9
12/24/2013,647.27
12/25/2013,658.07
12/26/2013,734.42
12/27/2013,715.51
12/28/2013,701.61
12/29/2013,714.79
12/30/2013,739.1
12/31/2013,731.0
1/1/2014,746.9
1/2/2014,758.01
1/3/2014,806.21
1/4/2014,822.38
1/5/2014,896.0
1/6/2014,934.21
1/7/2014,867.38
1/8/2014,825.29
1/9/2014,809.17
1/10/2014,827.46
1/11/2014,891.85
1/12/2014,851.0
1/13/2014,807.83
1/14/2014,820.75
1/15/2014,847.7
1/16/2014,830.9
1/17/2014,793.0
1/18/2014,801.53
1/19/2014,833.0
1/20/2014,831.72
1/21/2014,822.56
1/22/2014,813.05
1/23/2014,813.02
1/24/2014,789.1
1/25/2014,806.0
1/26/2014,826.77
1/27/2014,777.0
1/28/2014,800.2
1/29/2014,803.6
1/30/2014,799.37
1/31/2014,802.5
2/1/2014,815.99
2/2/2014,819.57
2/3/2014,813.8
2/4/2014,809.05
2/5/2014,800.0
2/6/2014,778.0
2/7/2014,742.78
2/8/2014,707.0
2/9/2014,710.0
2/10/2014,665.0
2/11/2014,670.0
2/12/2014,667.01
2/13/2014,633.99
2/14/2014,672.1
2/15/2014,651.42
2/16/2014,623.5
2/17/2014,642.0
2/18/2014,626.77
2/19/2014,623.93
2/20/2014,582.7
2/21/2014,566.16
2/22/2014,603.98
2/23/2014,626.77
2/24/2014,545.0
2/25/2014,528.0
2/26/2014,585.38
2/27/2014,585.17
2/28/2014,577.97
3/1/2014,571.5
3/2/2014,559.88
3/3/2014,666.5
3/4/2014,677.61
3/5/2014,664.85
3/6/2014,657.02
3/7/2014,621.3
3/8/2014,609.0
3/9/2014,637.99
3/10/2014,621.99
3/11/2014,622.9
3/12/2014,642.1
3/13/2014,642.61
3/14/2014,636.47
3/15/2014,636.29
3/16/2014,634.94
3/17/2014,624.7
3/18/2014,627.0
3/19/2014,608.41
3/20/2014,590.0
3/21/2014,579.99
3/22/2014,557.0
3/23/2014,567.13
3/24/2014,572.0
3/25/2014,580.02
3/26/2014,585.7
3/27/2014,520.2
3/28/2014,503.0
3/29/2014,499.94
3/30/2014,449.02
3/31/2014,457.0
4/1/2014,479.51
4/2/2014,445.0
4/3/2014,446.31
4/4/2014,446.01
4/5/2014,451.84
4/6/2014,459.67
4/7/2014,447.74
4/8/2014,454.07
4/9/2014,443.1
4/10/2014,401.0
4/11/2014,427.99
4/12/2014,424.98
4/13/2014,405.0
4/14/2014,453.14
4/15/2014,489.91
4/16/2014,511.5
4/17/2014,495.0
4/18/2014,479.98
4/19/2014,499.9
4/20/2014,500.19
4/21/2014,496.5
4/22/2014,493.33
4/23/2014,487.3
4/24/2014,491.6
4/25/2014,459.15
4/26/2014,463.88
4/27/2014,440.1
4/28/2014,447.0
4/29/2014,447.7
4/30/2014,449.0
5/1/2014,460.01
5/2/2014,447.51
5/3/2014,434.5
5/4/2014,436.21
5/5/2014,427.83
5/6/2014,430.33
5/7/2014,446.65
5/8/2014,441.5
5/9/2014,452.02
5/10/2014,452.42
5/11/2014,435.0
5/12/2014,441.5
5/13/2014,438.95
5/14/2014,447.49
5/15/2014,448.99
5/16/2014,449.51
5/17/2014,449.08
5/18/2014,447.14
5/19/2014,446.42
5/20/2014,485.01
5/21/2014,494.87
5/22/2014,523.84
5/23/2014,527.47
5/24/2014,521.52
5/25/2014,575.0
5/26/2014,584.0
5/27/2014,581.87
5/28/2014,574.33
5/29/2014,568.0
5/30/2014,609.03
5/31/2014,620.45
6/1/2014,674.98
6/2/2014,631.49
6/3/2014,673.9
6/4/2014,644.66
6/5/2014,658.72
6/6/2014,655.75
6/7/2014,654.3
6/8/2014,652.0
6/9/2014,650.93
6/10/2014,649.89
6/11/2014,639.99
6/12/2014,617.0
6/13/2014,582.0
6/14/2014,557.92
6/15/2014,560.49
6/16/2014,595.0
6/17/2014,597.65
6/18/2014,604.6
6/19/2014,604.32
6/20/2014,593.33
6/21/2014,590.99
6/22/2014,596.08
6/23/2014,591.5
6/24/2014,585.54
6/25/2014,567.0
6/26/2014,569.0
6/27/2014,588.97
6/28/2014,597.08
6/29/2014,596.0
6/30/2014,620.0
7/1/2014,654.45
7/2/2014,654.0
7/3/2014,644.04
7/4/2014,635.49
7/5/2014,632.78
7/6/2014,634.49
7/7/2014,621.98
7/8/2014,623.7
7/9/2014,624.84
7/10/2014,619.78
7/11/2014,630.31
7/12/2014,631.98
7/13/2014,630.9
7/14/2014,622.8
7/15/2014,623.17
7/16/2014,619.48
7/17/2014,626.0
7/18/2014,629.86
7/19/2014,630.92
7/20/2014,623.77
7/21/2014,619.14
7/22/2014,621.03
7/23/2014,622.01
7/24/2014,601.18
7/25/2014,602.59
7/26/2014,595.88
7/27/2014,592.51
7/28/2014,586.96
7/29/2014,581.5
7/30/2014,573.48
7/31/2014,586.0
8/1/2014,601.94
8/2/2014,591.59
8/3/2014,589.79
8/4/2014,593.94
8/5/2014,580.21
8/6/2014,581.6
8/7/2014,587.24
8/8/2014,589.3
8/9/2014,588.61
8/10/2014,588.99
8/11/2014,578.97
8/12/2014,569.54
8/13/2014,550.14
8/14/2014,521.66
8/15/2014,498.16
8/16/2014,509.0
8/17/2014,491.88
8/18/2014,468.19
8/19/2014,487.5
8/20/2014,507.3
8/21/2014,525.78
8/22/2014,518.25
8/23/2014,503.88
8/24/2014,510.75
8/25/2014,503.79
8/26/2014,512.79
8/27/2014,514.84
8/28/2014,509.39
8/29/2014,511.99
8/30/2014,503.88
8/31/2014,477.98
9/1/2014,482.59
9/2/2014,483.65
9/3/2014,472.76
9/4/2014,486.0
9/5/2014,485.91
9/6/2014,481.09
9/7/2014,480.62
9/8/2014,476.61
9/9/2014,466.48
9/10/2014,485.03
9/11/2014,469.0
9/12/2014,470.43
9/13/2014,479.86
9/14/2014,475.49
9/15/2014,475.3
9/16/2014,468.0
9/17/2014,448.0
9/18/2014,428.19
9/19/2014,398.89
9/20/2014,415.56
9/21/2014,406.3
9/22/2014,400.98
9/23/2014,423.0
9/24/2014,431.91
9/25/2014,408.08
9/26/2014,405.14
9/27/2014,400.74
9/28/2014,380.0
9/29/2014,381.94
9/30/2014,382.67
10/1/2014,385.27
10/2/2014,375.85
10/3/2014,363.75
10/4/2014,336.0
10/5/2014,293.67
10/6/2014,331.2
10/7/2014,330.7
10/8/2014,346.26
10/9/2014,378.94
10/10/2014,358.97
10/11/2014,359.99
10/12/2014,364.83
10/13/2014,381.46
10/14/2014,411.89
10/15/2014,394.0
10/16/2014,378.02
10/17/2014,382.83
10/18/2014,389.68
10/19/2014,388.99
10/20/2014,384.95
10/21/2014,387.0
10/22/2014,385.1
10/23/2014,363.99
10/24/2014,358.46
10/25/2014,348.89
10/26/2014,355.43
10/27/2014,356.5
10/28/2014,354.94
10/29/2014,343.53
10/30/2014,337.0
10/31/2014,340.95
11/1/2014,327.39
11/2/2014,326.41
11/3/2014,325.81
11/4/2014,328.72
11/5/2014,341.99
11/6/2014,347.96
11/7/2014,342.26
11/8/2014,345.84
11/9/2014,356.34
11/10/2014,375.87
11/11/2014,365.04
11/12/2014,430.07
11/13/2014,406.56
11/14/2014,396.56
11/15/2014,373.14
11/16/2014,383.65
11/17/2014,378.48
11/18/2014,379.91
11/19/2014,374.77
11/20/2014,361.7
11/21/2014,356.9
11/22/2014,359.8
11/23/2014,362.99
11/24/2014,384.0
11/25/2014,381.03
11/26/2014,371.44
11/27/2014,372.62
11/28/2014,376.12
11/29/2014,377.22
11/30/2014,375.96
12/1/2014,381.72
12/2/2014,381.93
12/3/2014,378.25
12/4/2014,371.67
12/5/2014,373.98
12/6/2014,374.05
12/7/2014,375.73
12/8/2014,367.01
12/9/2014,350.29
12/10/2014,350.97
12/11/2014,356.1
12/12/2014,355.08
12/13/2014,350.31
12/14/2014,353.28
12/15/2014,352.15
12/16/2014,336.73
12/17/2014,318.2
12/18/2014,317.7
12/19/2014,317.63
12/20/2014,325.7
12/21/2014,326.93
12/22/2014,332.53
12/23/2014,336.96
12/24/2014,327.59
12/25/2014,319.31
12/26/2014,328.09
12/27/2014,314.45
12/28/2014,317.5
12/29/2014,314.49
12/30/2014,313.09
12/31/2014,317.4
1/1/2015,315.7
1/2/2015,316.15
1/3/2015,302.33
1/4/2015,270.93
1/5/2015,276.8
1/6/2015,276.8
1/7/2015,276.8
1/8/2015,276.8
1/9/2015,276.8
1/10/2015,278.0
1/11/2015,272.25
1/12/2015,270.0
1/13/2015,230.89
1/14/2015,176.5
1/15/2015,218.11
1/16/2015,205.35
1/17/2015,197.12
1/18/2015,211.18
1/19/2015,212.39
1/20/2015,212.99
1/21/2015,215.2
1/22/2015,233.9
1/23/2015,233.03
1/24/2015,244.64
1/25/2015,247.11
1/26/2015,271.47
1/27/2015,266.03
1/28/2015,249.25
1/29/2015,233.19
1/30/2015,230.11
1/31/2015,229.7
2/1/2015,220.72
2/2/2015,223.0
2/3/2015,236.51
2/4/2015,222.56
2/5/2015,217.37
2/6/2015,220.47
2/7/2015,225.16
2/8/2015,223.5
2/9/2015,220.39
2/10/2015,220.16
2/11/2015,221.99
2/12/2015,221.83
2/13/2015,239.94
2/14/2015,245.31
2/15/2015,243.99
2/16/2015,235.86
2/17/2015,244.0
2/18/2015,234.87
2/19/2015,241.59
2/20/2015,243.56
2/21/2015,245.66
2/22/2015,236.0
2/23/2015,237.09
2/24/2015,240.1
2/25/2015,238.59
2/26/2015,237.5
2/27/2015,254.0
2/28/2015,252.98
3/1/2015,247.56
3/2/2015,263.81
3/3/2015,275.8
3/4/2015,281.65
3/5/2015,265.63
3/6/2015,272.12
3/7/2015,275.83
3/8/2015,273.87
3/9/2015,287.48
3/10/2015,294.06
3/11/2015,293.29
3/12/2015,297.39
3/13/2015,289.51
3/14/2015,284.21
3/15/2015,283.57
3/16/2015,290.88
3/17/2015,287.02
3/18/2015,265.85
3/19/2015,260.62
3/20/2015,259.8
3/21/2015,257.83
3/22/2015,260.5
3/23/2015,266.07
3/24/2015,247.83
